age,income,employment_years,debt,loan_amount,credit_history_years,num_loans,late_payments,credit_utilization,savings,employment_status,payment_history,creditworthy
47,59519.0,6.9,34772.0,28515.0,4.1,7,2,0.776,46375.0,Employed,Good,0
43,44482.0,1.5,3574.0,24518.0,13.9,3,0,0.31,34444.0,Employed,Good,1
59,83781.0,2.1,59218.0,55792.0,5.5,1,1,0.349,69776.0,Self-employed,Excellent,0
44,44144.0,14.6,18238.0,1000.0,0.7,1,2,0.836,16969.0,Employed,Poor,0
44,69509.0,5.3,31721.0,40512.0,12.1,5,3,0.415,19146.0,Self-employed,Average,0
25,46268.0,2.9,24429.0,28389.0,12.6,5,1,0.599,21076.0,Employed,Good,1
21,57502.0,11.7,12815.0,23884.0,3.4,1,1,0.11,47513.0,Employed,Good,1
38,71210.0,7.1,38403.0,7894.0,5.7,5,0,0.06,32435.0,Employed,Excellent,1
65,44824.0,8.3,22055.0,32591.0,3.4,7,2,0.361,34931.0,Employed,Good,1
62,76924.0,5.4,43092.0,12053.0,6.5,4,1,0.372,11225.0,Self-employed,Excellent,1
49,33139.0,4.7,22779.0,8114.0,7.4,7,1,0.552,15618.0,Employed,Good,0
49,61481.0,5.3,30606.0,2640.0,5.6,1,0,0.166,47618.0,Employed,Excellent,1
38,75298.0,0.5,11692.0,25009.0,0.5,3,0,0.528,63327.0,Employed,Average,1
28,69521.0,5.6,11742.0,23909.0,4.7,4,2,0.511,20745.0,,Good,1
21,97162.0,7.2,72527.0,32669.0,9.8,2,1,0.661,17393.0,Self-employed,Good,0
36,38204.0,13.4,28627.0,27292.0,6.2,0,4,0.643,2832.0,Employed,Excellent,0
35,24659.0,6.3,12323.0,12275.0,5.7,3,1,0.344,2439.0,Unemployed,Good,0
29,33125.0,0.0,2147.0,9641.0,3.3,2,0,0.488,28851.0,Employed,Good,1
32,69530.0,5.6,17148.0,46050.0,4.6,1,2,0.345,27728.0,Self-employed,,0
22,65954.0,17.0,37938.0,35817.0,12.6,2,3,0.382,27488.0,Self-employed,Poor,0
48,57250.0,9.5,30054.0,11271.0,2.4,3,1,0.271,37705.0,Unemployed,Good,0
62,30295.0,2.8,4864.0,2096.0,9.9,7,2,0.573,26547.0,Self-employed,Excellent,1
52,71871.0,8.4,28887.0,30982.0,7.2,3,2,0.862,30534.0,,Good,0
41,28056.0,3.0,4267.0,6419.0,8.0,3,0,0.107,23728.0,Employed,Good,1
39,80497.0,0.6,34106.0,30077.0,4.1,3,2,0.563,36096.0,Self-employed,Average,0
34,117864.0,4.6,29299.0,16053.0,5.6,4,1,0.493,28420.0,Self-employed,Excellent,1
27,63062.0,6.4,2443.0,36896.0,7.0,2,2,0.539,48797.0,Employed,Average,1
47,67828.0,0.0,7262.0,36191.0,4.9,6,2,0.21,13309.0,Self-employed,Average,0
46,44157.0,1.4,31100.0,20160.0,8.3,3,0,0.1,39363.0,Employed,Excellent,1
21,18000.0,6.0,16471.0,9389.0,8.8,3,1,0.289,16198.0,Employed,Good,0
39,41740.0,4.4,23388.0,18200.0,15.7,0,2,0.277,32290.0,Employed,Good,0
33,30956.0,7.6,8088.0,11653.0,8.1,7,0,0.646,4283.0,Employed,Good,1
28,23166.0,1.1,19078.0,17197.0,0.5,3,0,0.507,497.0,Employed,Good,0
52,92892.0,8.9,26857.0,39130.0,11.7,1,0,0.388,76813.0,Employed,Good,1
44,61003.0,1.3,21804.0,14028.0,6.2,1,2,0.384,49222.0,Employed,Average,0
49,63353.0,12.6,16428.0,24408.0,15.0,2,2,0.724,55002.0,Employed,Good,1
53,48202.0,0.0,16515.0,28184.0,12.9,6,1,0.377,19068.0,Employed,Good,1
65,51197.0,1.6,32241.0,27120.0,5.0,0,1,0.567,33382.0,Employed,Average,0
57,76220.0,7.7,53780.0,29853.0,9.9,0,2,0.784,33207.0,Employed,Good,0
48,54289.0,12.7,8295.0,11046.0,4.6,4,1,0.543,20567.0,Employed,Good,1
60,66675.0,7.3,26048.0,31600.0,7.0,3,0,0.42,36632.0,Self-employed,Excellent,1
42,50688.0,8.3,14157.0,14914.0,9.7,7,0,0.11,24133.0,Self-employed,Excellent,1
65,47473.0,6.1,500.0,12220.0,11.5,6,4,0.191,17798.0,Employed,Good,1
55,24048.0,1.9,7831.0,8519.0,10.6,5,5,0.247,0.0,Self-employed,Good,0
50,18000.0,4.0,6905.0,3091.0,7.3,2,3,0.674,19606.0,Employed,Average,0
61,49246.0,1.2,24408.0,30252.0,16.9,5,0,0.703,39477.0,Employed,Excellent,1
44,56243.0,0.9,5086.0,28466.0,5.5,4,6,0.42,17046.0,Self-employed,Average,0
53,26705.0,7.6,14890.0,6819.0,0.6,2,0,0.185,20646.0,Unemployed,Excellent,0
33,54242.0,1.5,41324.0,22218.0,1.3,2,1,0.465,36323.0,Employed,Excellent,0
64,56183.0,7.3,20500.0,34208.0,12.9,7,2,0.497,17153.0,Employed,Good,0
49,,0.8,14009.0,6590.0,6.7,4,1,0.302,1039.0,Employed,Good,0
56,34867.0,7.2,8490.0,23144.0,7.6,3,1,0.721,23668.0,Employed,Excellent,0
41,63960.0,4.0,37047.0,1880.0,4.8,6,2,0.731,44415.0,Employed,Excellent,1
60,63515.0,11.6,36481.0,6731.0,5.2,2,1,0.338,0.0,Employed,Good,0
24,29619.0,7.3,20342.0,17745.0,3.9,1,1,0.482,23196.0,Self-employed,Good,0
26,58486.0,10.9,34835.0,4705.0,8.9,7,0,0.306,41855.0,Employed,Good,1
43,77493.0,3.0,28325.0,33596.0,6.6,6,1,0.33,50251.0,Employed,Good,1
53,72096.0,6.2,49180.0,39294.0,8.7,3,1,0.422,7156.0,Self-employed,Good,0
57,52904.0,2.1,25346.0,8876.0,8.4,7,2,0.227,7989.0,Self-employed,Excellent,1
40,44705.0,4.3,11785.0,19804.0,5.3,2,2,0.395,27713.0,Employed,Good,1
50,41154.0,5.0,11125.0,26189.0,1.2,5,1,0.593,23776.0,Employed,Good,0
45,65292.0,3.1,41556.0,35114.0,0.8,0,2,0.149,58637.0,Employed,Good,0
64,59292.0,1.1,25002.0,22978.0,19.1,5,3,0.244,34302.0,Employed,Poor,1
50,68847.0,0.3,19727.0,12253.0,12.9,1,3,0.637,55671.0,Employed,,1
39,57901.0,0.0,43982.0,21034.0,12.4,1,1,0.121,2655.0,Employed,Excellent,0
64,73013.0,1.8,37807.0,24510.0,4.3,6,2,0.53,57292.0,Employed,Excellent,1
25,57081.0,8.5,15702.0,31642.0,7.0,1,0,0.369,46645.0,Employed,Average,1
65,72263.0,0.0,29246.0,28461.0,3.7,3,4,0.394,31668.0,Employed,Good,1
27,74158.0,0.5,31680.0,13057.0,1.8,7,3,0.436,29823.0,Self-employed,Good,0
33,37300.0,13.2,20019.0,17126.0,4.6,7,1,0.046,29904.0,Unemployed,Average,0
57,18000.0,3.5,10110.0,4896.0,12.3,3,0,0.397,6721.0,Employed,Good,1
54,88957.0,7.3,31674.0,10976.0,10.4,0,2,0.253,40392.0,Employed,Excellent,1
64,60646.0,8.6,33453.0,24619.0,3.1,2,0,0.544,19828.0,Employed,Excellent,1
54,18000.0,8.7,14143.0,12605.0,5.7,4,5,0.428,11896.0,Employed,Excellent,0
49,39296.0,0.0,25650.0,22027.0,10.0,2,2,0.314,34445.0,Self-employed,Excellent,0
36,71981.0,5.1,11741.0,13502.0,4.7,5,1,0.286,36700.0,Employed,Excellent,1
21,48847.0,0.0,32791.0,21256.0,7.3,7,2,0.562,27867.0,Employed,Good,0
26,43735.0,15.8,17946.0,15044.0,8.6,4,1,0.85,11998.0,Employed,Good,0
34,85819.0,0.0,500.0,31659.0,8.6,4,1,0.599,59895.0,Self-employed,Excellent,1
22,31960.0,1.8,12366.0,11801.0,8.0,4,0,0.538,16887.0,Self-employed,Excellent,1
43,37441.0,1.8,23705.0,6817.0,4.4,1,3,0.102,8158.0,Self-employed,Poor,0
55,59651.0,0.0,18646.0,19399.0,,4,0,0.419,8509.0,Employed,Excellent,1
64,63590.0,11.4,37207.0,43229.0,2.5,7,1,0.581,11243.0,Employed,Good,0
43,65920.0,15.7,18505.0,17104.0,0.8,5,2,0.204,10486.0,Employed,Good,1
60,75047.0,4.1,,39914.0,6.5,6,2,0.293,65045.0,Self-employed,Excellent,1
65,59369.0,0.7,15244.0,23688.0,10.3,6,0,0.678,41949.0,Employed,Excellent,1
59,65766.0,0.0,19592.0,31044.0,1.5,3,1,0.333,24068.0,Employed,Excellent,1
41,49297.0,5.0,26270.0,9529.0,8.1,2,4,0.744,9926.0,Employed,Poor,0
35,56379.0,4.7,37591.0,8141.0,10.1,7,1,0.868,6149.0,Employed,Good,0
65,57366.0,3.4,31201.0,14012.0,0.5,3,1,0.68,37529.0,Employed,Good,0
31,59732.0,6.9,14459.0,22142.0,5.9,5,2,0.147,7748.0,Employed,Average,0
39,71996.0,7.6,18860.0,50585.0,13.6,5,3,0.759,30332.0,Self-employed,Good,0
24,67213.0,7.3,11295.0,43912.0,9.2,0,0,0.137,58140.0,Employed,Good,1
56,55973.0,4.7,31486.0,1000.0,0.5,2,3,0.43,33844.0,Self-employed,Good,1
50,37199.0,1.6,6721.0,10006.0,9.6,2,0,0.337,21338.0,Employed,Good,1
24,56489.0,8.7,26958.0,10892.0,4.0,1,1,0.409,8685.0,Employed,Good,0
30,54384.0,6.1,33459.0,43708.0,9.8,6,1,0.569,20853.0,Employed,Average,0
45,59250.0,9.6,33945.0,8740.0,4.2,7,2,0.193,37848.0,Self-employed,Excellent,1
45,,9.2,27580.0,22698.0,6.8,7,1,0.665,82348.0,Employed,Excellent,1
57,43477.0,0.3,13810.0,18431.0,4.8,1,1,0.262,22662.0,Employed,Good,0
32,64290.0,0.3,30088.0,20324.0,7.0,3,1,0.433,36369.0,Employed,Excellent,1
62,78506.0,3.0,,14144.0,4.7,1,0,0.096,30810.0,Self-employed,Poor,0
41,57156.0,1.8,11612.0,25856.0,6.1,0,1,0.276,36076.0,Employed,Good,1
58,106433.0,9.0,72979.0,7810.0,2.3,4,3,0.22,2464.0,Employed,Excellent,0
31,46683.0,7.4,14994.0,3969.0,9.0,6,0,0.312,9471.0,Employed,Good,1
22,62130.0,10.4,24417.0,9531.0,7.7,0,1,0.293,36643.0,Employed,Average,0
23,37426.0,7.6,500.0,10898.0,0.5,5,1,0.281,0.0,Employed,Good,1
37,47266.0,6.8,12541.0,28118.0,11.0,0,1,0.389,9894.0,Employed,Good,1
63,60477.0,10.8,20958.0,22362.0,,6,1,0.073,8911.0,Employed,Average,1
23,73619.0,7.9,17132.0,37002.0,7.6,0,3,0.454,28152.0,Unemployed,Excellent,1
37,62020.0,6.3,28206.0,15825.0,10.1,3,0,0.81,40666.0,Employed,Good,1
25,82701.0,11.9,18831.0,43713.0,8.3,0,3,0.238,73865.0,Employed,Good,1
62,52911.0,6.5,34010.0,34270.0,11.7,3,1,0.654,6955.0,Employed,Average,0
51,47692.0,4.8,35164.0,7713.0,5.8,3,1,0.414,11695.0,Employed,Average,0
55,114488.0,2.6,25175.0,70000.0,11.1,4,1,0.59,87014.0,Self-employed,Poor,1
53,63673.0,8.8,11495.0,28154.0,7.5,6,4,0.283,15528.0,Self-employed,Excellent,1
50,39171.0,10.9,22651.0,23487.0,9.0,7,3,0.353,26536.0,Employed,Average,0
55,39726.0,5.8,28989.0,12539.0,8.6,2,1,0.626,12075.0,Self-employed,,0
21,34261.0,11.2,17096.0,21144.0,12.0,7,1,0.395,25540.0,Employed,Good,0
59,75605.0,0.0,4216.0,27418.0,9.9,3,2,0.23,16879.0,Unemployed,Poor,0
54,46984.0,5.8,5567.0,31982.0,5.2,0,1,0.269,39110.0,Employed,Average,1
54,57802.0,5.8,500.0,29175.0,4.4,4,1,0.502,30005.0,Self-employed,Average,1
38,53603.0,3.1,29137.0,16942.0,6.8,5,2,0.652,11680.0,Self-employed,Excellent,1
57,71093.0,15.5,38523.0,40181.0,4.0,2,1,0.56,32102.0,Employed,Excellent,1
38,36372.0,5.7,,20909.0,2.8,4,2,0.258,12515.0,Employed,Poor,0
23,,4.4,,23272.0,0.5,3,2,0.577,21199.0,Unemployed,Poor,0
61,59935.0,6.1,11534.0,7012.0,0.8,1,0,0.377,27593.0,Employed,Good,1
31,68221.0,0.0,24980.0,6969.0,14.9,3,2,0.199,9150.0,Employed,Good,1
25,62316.0,3.0,8198.0,7417.0,4.4,3,3,0.693,42894.0,Employed,Good,0
48,37192.0,9.9,9989.0,2460.0,14.6,2,0,0.29,5000.0,Employed,Excellent,1
31,69905.0,3.5,37214.0,41109.0,8.6,7,2,0.706,55960.0,Employed,Good,1
59,,2.7,19915.0,14211.0,6.8,3,1,0.564,30282.0,Self-employed,Poor,0
40,43526.0,11.2,13217.0,23952.0,1.0,5,1,0.724,13092.0,Self-employed,Good,0
21,34233.0,11.4,18606.0,15995.0,7.0,0,2,0.604,13859.0,Employed,Average,0
63,83625.0,8.1,38716.0,34478.0,14.6,2,3,0.671,45630.0,Unemployed,Good,0
44,68935.0,4.2,6433.0,10908.0,13.2,7,3,0.189,25165.0,Employed,Good,1
32,68310.0,5.0,9752.0,32559.0,8.1,7,0,0.542,40188.0,Employed,Good,1
51,82439.0,2.8,37795.0,36136.0,2.4,7,4,0.691,40593.0,Employed,Good,0
44,116878.0,2.0,33403.0,35055.0,3.2,0,1,0.167,58020.0,Employed,Average,1
22,18000.0,1.8,500.0,11384.0,3.6,6,0,0.476,14485.0,Employed,Good,1
55,38756.0,3.5,7346.0,19392.0,12.1,2,0,0.21,18830.0,Employed,Poor,0
39,41444.0,1.9,7510.0,5095.0,13.5,0,1,0.284,23832.0,Employed,Excellent,1
52,36282.0,0.0,17791.0,18487.0,7.8,0,1,0.633,5786.0,Employed,Poor,0
61,31293.0,6.9,14337.0,11385.0,5.8,6,1,0.609,15812.0,Employed,Good,0
48,48408.0,6.9,11562.0,12304.0,13.2,4,0,0.461,22726.0,Employed,Good,1
51,28235.0,12.8,14805.0,13607.0,3.1,4,1,0.063,13812.0,Employed,Excellent,1
32,62371.0,3.3,17125.0,5397.0,7.2,7,3,0.576,11363.0,Unemployed,Good,1
31,56137.0,7.2,9038.0,35213.0,8.9,0,0,0.832,28907.0,Self-employed,Good,0
39,65583.0,7.3,2986.0,43097.0,3.5,0,2,0.28,36083.0,Self-employed,Poor,0
59,66170.0,5.0,41189.0,15357.0,4.5,7,0,0.191,20025.0,Unemployed,Average,0
44,68266.0,9.0,51004.0,13364.0,4.1,4,2,0.484,1365.0,Self-employed,Excellent,0
36,46785.0,9.1,20370.0,10472.0,12.7,6,2,0.667,28990.0,Employed,Good,1
56,101665.0,7.3,5975.0,59378.0,14.7,4,2,0.395,2056.0,Employed,Good,1
59,60157.0,5.0,19939.0,24221.0,7.5,1,1,0.546,30338.0,Employed,Average,1
61,18000.0,4.6,1052.0,1000.0,5.9,4,4,0.592,5255.0,Employed,Average,1
34,32948.0,0.5,22768.0,11522.0,4.6,7,1,0.462,19912.0,,Excellent,0
52,18000.0,2.8,4348.0,1000.0,7.0,0,2,0.736,23812.0,Employed,Excellent,1
47,55381.0,3.5,47111.0,19946.0,4.8,1,1,0.571,36401.0,Employed,Excellent,0
41,52320.0,1.5,22902.0,19400.0,6.6,2,1,0.226,40729.0,Self-employed,Good,1
38,44695.0,7.8,15820.0,5238.0,8.7,3,1,0.618,36729.0,Employed,Excellent,1
26,99240.0,10.8,57833.0,57595.0,5.4,5,3,0.423,10514.0,Unemployed,Excellent,1
33,67078.0,2.4,10857.0,20349.0,6.2,1,3,0.187,32640.0,Self-employed,Average,1
45,70974.0,7.1,43845.0,31901.0,6.3,7,1,0.309,17025.0,Self-employed,Good,1
60,34516.0,1.9,6355.0,18161.0,5.7,1,0,0.09,0.0,Employed,Poor,0
59,33019.0,4.8,33551.0,20195.0,5.2,1,1,0.518,20734.0,Unemployed,Average,0
29,55810.0,3.2,24764.0,17146.0,10.0,7,1,0.49,46424.0,Employed,Good,1
51,58806.0,8.4,500.0,35369.0,0.5,3,2,0.328,35640.0,Self-employed,Excellent,1
24,18000.0,3.3,10615.0,6782.0,13.3,4,1,0.302,10997.0,Employed,Good,0
51,51033.0,10.0,500.0,31683.0,7.5,3,0,0.227,33645.0,Employed,Average,1
36,55310.0,5.0,6539.0,12772.0,9.4,2,0,0.364,33203.0,Employed,Good,1
41,50267.0,3.4,28976.0,23427.0,9.9,4,2,0.395,9092.0,Self-employed,Poor,0
53,37105.0,1.0,11581.0,6582.0,4.2,6,1,0.182,33690.0,Self-employed,Average,1
40,43130.0,7.0,23193.0,32087.0,3.3,0,3,0.557,36981.0,Employed,Good,0
57,51109.0,9.6,31659.0,34889.0,2.9,7,2,0.155,14452.0,Self-employed,Excellent,0
45,56998.0,7.1,28923.0,17861.0,6.0,1,4,0.44,5263.0,Employed,Good,0
65,68305.0,15.0,16486.0,21969.0,9.8,7,3,0.321,47454.0,Unemployed,Good,1
49,78779.0,11.7,14341.0,29193.0,4.7,7,3,0.928,55004.0,Employed,Good,1
34,48524.0,4.8,36958.0,8049.0,9.4,7,0,0.385,15718.0,Self-employed,Average,0
55,44965.0,4.7,6650.0,21345.0,,5,2,0.02,41157.0,Self-employed,Good,1
39,64628.0,7.9,29904.0,32139.0,5.5,7,6,0.385,25544.0,Employed,Excellent,1
45,68439.0,2.6,17016.0,20033.0,11.7,6,5,0.197,57296.0,Employed,Average,1
27,45448.0,10.7,13357.0,4537.0,6.3,5,0,0.495,27857.0,Employed,Good,1
26,72389.0,7.4,36761.0,44394.0,3.7,7,1,0.212,50223.0,Unemployed,Excellent,1
46,76551.0,7.0,47236.0,5963.0,4.4,2,1,0.259,56919.0,Employed,Good,1
29,83417.0,8.7,48670.0,37180.0,0.5,6,0,0.405,64546.0,Self-employed,Average,0
65,94123.0,12.9,68070.0,9452.0,3.0,7,1,0.712,30593.0,Unemployed,Good,0
59,35939.0,6.7,7254.0,2415.0,11.2,5,0,0.158,20304.0,Employed,Good,1
52,55306.0,5.5,22362.0,3633.0,4.7,0,0,0.754,35453.0,Employed,Average,1
54,55248.0,12.0,4779.0,16180.0,5.1,1,3,0.814,0.0,,Average,0
47,52842.0,9.9,27830.0,19950.0,0.5,1,0,0.31,27216.0,Employed,Excellent,1
23,40716.0,4.7,7422.0,13928.0,0.5,4,4,0.434,20339.0,Self-employed,Excellent,0
38,22318.0,6.0,8472.0,11785.0,11.8,3,2,0.508,13969.0,Employed,Good,0
43,57039.0,6.8,7643.0,23286.0,9.5,6,0,0.161,26692.0,Self-employed,Excellent,1
62,38096.0,7.4,17923.0,1000.0,1.8,2,3,0.544,6785.0,Employed,Poor,0
30,56892.0,0.6,32786.0,1000.0,4.5,1,0,0.431,8961.0,Self-employed,Excellent,1
43,37531.0,0.0,25994.0,14496.0,6.9,4,2,0.55,26551.0,Employed,Average,0
36,30808.0,2.5,7595.0,9001.0,2.2,1,4,0.565,6091.0,Employed,Poor,0
27,60155.0,2.1,47016.0,21884.0,,7,4,0.428,35976.0,Employed,Good,0
25,58320.0,3.4,2633.0,17343.0,6.4,0,2,0.135,30119.0,Self-employed,Good,1
37,67744.0,8.5,20626.0,31517.0,9.3,3,2,0.424,13611.0,Employed,Excellent,1
24,103089.0,5.3,20914.0,8847.0,9.4,7,1,0.248,28004.0,Employed,Good,1
24,61100.0,6.8,16310.0,33699.0,10.5,4,3,0.436,13715.0,Self-employed,Poor,0
36,65672.0,1.1,,9457.0,0.8,6,0,0.201,56567.0,Employed,Poor,0
30,31294.0,4.2,6047.0,12566.0,7.2,3,2,0.603,28091.0,Employed,Good,1
45,26688.0,8.3,8282.0,7474.0,5.9,6,1,0.407,0.0,Employed,Average,1
21,89822.0,8.4,45623.0,44695.0,6.7,5,0,0.714,11980.0,Employed,Average,0
34,34683.0,3.1,27409.0,8755.0,6.2,4,2,0.744,19184.0,Employed,Good,0
41,32033.0,6.6,17056.0,10412.0,4.4,0,3,0.32,8287.0,Employed,Average,0
64,54140.0,14.8,29573.0,4762.0,0.5,7,0,0.182,20236.0,Employed,Excellent,1
49,53016.0,5.9,11893.0,19531.0,11.6,0,0,0.345,19126.0,Employed,Poor,0
60,35145.0,3.2,24503.0,4648.0,8.3,2,0,0.214,16654.0,Employed,Average,0
36,48291.0,5.3,500.0,1000.0,1.1,5,4,0.066,10925.0,Employed,Good,1
41,82046.0,6.4,23742.0,37584.0,8.9,6,3,0.219,74857.0,Employed,Good,1
39,37268.0,5.4,1520.0,1000.0,5.2,4,0,0.049,17063.0,Employed,Poor,1
60,24339.0,5.9,15451.0,8255.0,5.3,3,2,0.149,18465.0,Employed,Excellent,0
64,75737.0,0.2,19426.0,39485.0,3.9,3,3,0.461,64331.0,Self-employed,Good,1
64,65831.0,2.1,28599.0,36662.0,,7,2,0.558,26228.0,Employed,Good,0
54,41349.0,5.4,20018.0,17643.0,3.8,2,1,0.543,584.0,Self-employed,Good,0
43,20192.0,5.3,3623.0,5421.0,2.6,6,6,0.498,2836.0,Employed,Excellent,0
45,38618.0,3.7,18895.0,9955.0,11.5,0,1,0.488,24969.0,Employed,Good,0
65,53797.0,5.3,4880.0,26162.0,6.3,5,1,0.635,31504.0,Self-employed,Poor,0
33,80645.0,6.2,26639.0,18400.0,6.4,5,2,0.147,40432.0,,Average,1
36,32195.0,9.6,15878.0,18865.0,9.8,5,1,0.119,5610.0,Unemployed,Average,0
61,53141.0,5.6,17765.0,5316.0,4.3,3,0,0.664,11646.0,Employed,Good,0
38,69853.0,7.6,7119.0,52965.0,5.1,5,1,0.084,25504.0,Employed,Average,1
31,18000.0,3.8,4987.0,4580.0,8.2,3,2,0.466,5726.0,Employed,Good,0
46,77743.0,8.3,19114.0,30976.0,0.8,4,1,0.441,25427.0,Self-employed,Average,0
35,28986.0,7.5,5443.0,4515.0,7.9,7,1,0.397,19247.0,Employed,Average,1
61,62304.0,9.5,10918.0,9041.0,4.0,5,1,0.261,40451.0,Employed,Excellent,1
61,60427.0,8.9,18139.0,10846.0,10.4,5,2,0.264,37317.0,Unemployed,Poor,0
34,78861.0,8.4,24484.0,39249.0,9.2,7,3,0.235,44136.0,Employed,Poor,0
44,67120.0,5.6,35952.0,25337.0,8.7,1,1,0.79,40491.0,Employed,Good,0
65,18000.0,7.0,1763.0,5540.0,0.6,4,1,0.22,0.0,Employed,Poor,0
54,37735.0,10.3,25286.0,10130.0,6.6,5,2,0.738,22795.0,Employed,Average,0
30,58041.0,3.4,13872.0,24959.0,2.3,5,1,0.814,4445.0,Employed,Excellent,0
47,50710.0,3.5,19912.0,15608.0,6.9,1,0,0.448,35218.0,Employed,Excellent,1
48,65507.0,6.7,47315.0,13330.0,0.5,6,2,0.182,27726.0,Unemployed,Average,0
50,72366.0,7.7,23080.0,39406.0,0.8,1,2,0.261,31993.0,Employed,Average,0
22,68386.0,2.7,5334.0,21595.0,11.8,3,1,0.363,55260.0,Employed,Excellent,1
34,50286.0,5.7,19742.0,18635.0,8.5,5,0,0.599,19583.0,Employed,Good,1
59,18000.0,5.6,18162.0,13704.0,5.6,2,2,0.535,1270.0,Employed,Good,0
31,44979.0,0.0,30658.0,17112.0,3.4,1,2,0.061,35806.0,Employed,Good,0
34,64160.0,5.1,6955.0,38755.0,2.7,5,1,0.363,23920.0,Employed,Excellent,1
35,31010.0,5.4,15240.0,13373.0,7.8,2,2,0.302,18157.0,Self-employed,Excellent,1
28,,5.4,25386.0,26558.0,5.6,6,1,0.276,19206.0,Employed,Average,0
27,74985.0,11.7,15490.0,15451.0,13.2,7,5,0.715,35595.0,Self-employed,Excellent,1
36,,1.1,28808.0,3644.0,6.3,2,0,0.475,28294.0,Self-employed,Good,0
60,18000.0,2.7,12704.0,4669.0,7.2,5,1,0.174,20281.0,Employed,Good,1
21,26882.0,0.0,14483.0,1180.0,1.4,1,2,0.576,16624.0,Self-employed,Poor,0
33,96496.0,4.1,59647.0,10866.0,5.6,7,5,0.382,43593.0,Self-employed,Poor,0
23,42976.0,4.4,11609.0,15527.0,7.7,1,1,0.713,24563.0,Employed,Poor,0
46,18000.0,4.0,10623.0,6022.0,5.5,7,7,0.456,13702.0,Employed,Good,0
32,82175.0,10.4,21845.0,13900.0,5.1,6,1,0.461,4204.0,Employed,Excellent,1
56,55294.0,9.4,4436.0,16476.0,8.3,2,0,0.212,37622.0,Employed,Good,1
47,,6.3,26186.0,47046.0,13.1,6,3,0.666,2526.0,Self-employed,Good,1
56,61093.0,4.5,36935.0,26267.0,,5,1,0.489,15605.0,Employed,Excellent,1
49,65088.0,10.1,24515.0,38111.0,11.6,5,2,0.31,48340.0,Employed,Excellent,1
40,62986.0,5.9,6709.0,28087.0,9.5,3,1,0.459,51442.0,Employed,Good,1
59,70345.0,2.7,41499.0,11040.0,11.3,1,3,0.06,60019.0,Unemployed,Good,1
42,105103.0,0.0,68755.0,27843.0,4.6,5,1,0.407,55060.0,Employed,,1
63,76362.0,4.2,50825.0,45227.0,6.2,0,1,0.604,8878.0,Employed,Poor,0
65,20233.0,9.0,7185.0,7629.0,6.2,2,0,0.448,2861.0,Employed,Good,1
47,64827.0,15.1,24157.0,34271.0,9.2,1,0,0.461,26762.0,Unemployed,Excellent,1
51,80113.0,6.2,36395.0,49092.0,10.2,0,1,0.484,37801.0,Employed,Good,0
32,81459.0,2.9,,13882.0,7.5,0,2,0.609,44103.0,Employed,Good,0
57,45615.0,1.3,32429.0,7549.0,10.5,0,0,0.53,32859.0,Employed,Poor,0
51,80629.0,8.2,48606.0,31187.0,4.7,7,0,0.502,19461.0,Employed,Good,0
61,75410.0,0.0,28772.0,5085.0,10.5,6,3,0.402,9853.0,Employed,Good,1
33,111595.0,8.2,13448.0,44900.0,11.1,7,0,0.287,21791.0,Self-employed,Average,1
56,38500.0,9.3,20702.0,15607.0,9.7,0,0,0.714,34114.0,Self-employed,Good,1
42,43837.0,7.7,1663.0,20908.0,7.5,7,1,0.353,17050.0,Employed,Good,1
29,48265.0,5.1,1178.0,13642.0,9.9,4,1,0.258,8935.0,Unemployed,Excellent,1
28,44215.0,8.3,19468.0,24832.0,3.4,6,2,0.306,25967.0,Employed,Good,1
46,35420.0,6.7,22923.0,5924.0,7.8,6,1,0.265,11069.0,Employed,Excellent,1
35,18000.0,2.9,2854.0,12793.0,8.2,2,2,0.408,10328.0,Employed,Average,1
25,45437.0,13.4,32669.0,12671.0,1.7,5,3,0.198,35969.0,Employed,Excellent,0
40,63126.0,4.6,40476.0,34806.0,8.9,5,1,0.364,23778.0,Employed,Excellent,1
50,44149.0,9.1,18161.0,11734.0,2.0,3,1,0.711,11833.0,Employed,Good,0
35,97578.0,0.0,40906.0,24606.0,5.3,3,2,0.475,30657.0,Employed,Good,1
63,55294.0,11.1,500.0,25520.0,7.2,1,3,0.38,11529.0,Unemployed,Good,0
56,83403.0,11.9,,20380.0,4.1,1,1,0.113,65798.0,Employed,Poor,0
44,60751.0,6.1,7898.0,16484.0,7.3,7,1,0.469,40805.0,Employed,Good,1
63,73181.0,8.2,9197.0,38423.0,7.3,5,1,0.036,38837.0,Employed,Poor,0
40,61143.0,8.2,7554.0,31307.0,3.7,4,0,0.588,31548.0,Self-employed,Good,1
27,85113.0,3.4,48874.0,16867.0,9.3,5,4,0.112,16094.0,Employed,Good,0
22,56231.0,8.2,30438.0,21026.0,3.9,3,1,0.103,17563.0,Employed,Good,0
63,65915.0,2.8,47207.0,30300.0,16.2,1,1,0.525,17018.0,Self-employed,Good,0
64,63059.0,3.6,47289.0,41755.0,6.6,7,2,0.399,45058.0,Employed,Excellent,0
54,48658.0,10.5,29702.0,15952.0,2.3,7,1,0.641,29449.0,Self-employed,Excellent,0
25,63910.0,9.9,12748.0,6630.0,3.1,1,4,0.599,23762.0,Employed,Average,0
34,104156.0,3.2,66764.0,62682.0,11.6,6,2,0.093,71307.0,Self-employed,Average,1
